accuracy,label,round
0.998046875,0,1
0.998046875,0,1
0.99609375,0,1
0.99609375,0,1
0.998046875,0,1
0.998046875,0,1
0.998046875,0,1
0.99609375,0,1
0.9921875,0,1
0.998046875,0,1
1.0,0,1
1.0,0,1
0.998046875,0,1
0.994140625,0,1
0.998046875,0,1
0.99609375,0,1
0.998046875,0,1
0.998046875,0,1
1.0,0,1
0.998046875,0,1
1.0,0,1
0.998046875,0,1
0.998046875,0,1
0.998046875,1,1
0.998046875,0,1
0.998046875,0,1
0.998046875,0,1
0.99609375,0,1
0.998046875,0,1
1.0,0,1
0.998046875,0,1
0.998046875,0,1
0.998046875,0,1
0.998046875,0,1
0.994140625,0,1
0.998046875,0,1
1.0,0,1
0.998046875,0,1
0.998046875,0,1
0.998046875,0,1
0.998046875,0,1
0.998046875,0,1
1.0,0,1
0.998046875,0,1
0.998046875,0,1
1.0,0,1
0.998046875,0,1
0.998046875,0,1
0.984375,1,1
0.998046875,0,1
0.998046875,0,1
1.0,0,1
0.998046875,0,1
0.998046875,0,1
0.998046875,0,1
0.998046875,0,1
0.998046875,0,1
1.0,0,1
0.99609375,0,1
0.998046875,0,1
0.998046875,0,1
0.998046875,0,1
0.998046875,0,1
0.99609375,0,1
1.0,0,1
1.0,0,1
0.998046875,0,1
0.998046875,0,1
0.994140625,0,1
0.998046875,0,1
0.998046875,0,1
0.99609375,0,1
0.998046875,0,1
0.994140625,0,1
1.0,0,1
0.994140625,0,1
0.998046875,0,1
0.99609375,0,1
0.998046875,0,1
0.99609375,0,1
0.998046875,0,1
1.0,0,1
0.998046875,0,1
1.0,0,1
0.994140625,0,1
0.994140625,0,1
0.998046875,0,1
0.998046875,0,1
0.998046875,0,1
0.994140625,0,1
1.0,0,1
0.998046875,0,1
0.998046875,0,1
1.0,0,1
1.0,0,1
1.0,0,1
0.998046875,0,1
0.9568965517241379,1,1
0.998046875,0,1
0.998046875,0,1
0.994140625,1,1
0.994140625,0,1
0.998046875,0,1
0.9952380952380953,0,1
0.998046875,0,1
0.998046875,0,1
1.0,0,1
1.0,0,1
0.998046875,0,1
0.998046875,0,1
0.998046875,0,1
0.998046875,1,1
1.0,0,1
0.998046875,0,1
0.998046875,0,1
1.0,0,1
1.0,0,1
0.998046875,0,1
0.998046875,0,1
0.998046875,0,1
0.99609375,0,1
0.998046875,0,1
0.998046875,0,1
0.998046875,0,1
0.998046875,0,1
0.998046875,0,1
0.998046875,1,1
0.994140625,0,1
1.0,0,1
0.998046875,0,1
0.99609375,0,1
1.0,0,1
1.0,0,1
0.998046875,0,1
1.0,0,1
0.99609375,0,1
0.998046875,0,1
0.998046875,0,1
1.0,0,1
1.0,0,1
1.0,0,1
0.990234375,1,1
1.0,0,1
0.998046875,0,1
0.998046875,0,1
0.998046875,0,1
1.0,0,1
1.0,0,1
0.998046875,0,1
0.998046875,0,1
0.998046875,0,1
0.9952380952380953,0,1
1.0,0,1
0.998046875,0,1
1.0,0,1
0.998046875,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
0.998046875,0,1
0.994140625,0,1
0.998046875,0,1
0.998046875,0,1
1.0,0,1
0.99609375,0,1
1.0,0,1
0.998046875,0,1
0.998046875,0,1
1.0,0,1
0.998046875,0,1
1.0,0,1
0.998046875,0,1
0.99609375,1,1
0.998046875,0,1
1.0,0,1
1.0,0,1
0.998046875,0,1
0.998046875,0,1
1.0,0,1
1.0,0,1
0.998046875,0,1
1.0,0,1
0.998046875,0,1
0.998046875,0,1
0.994140625,0,1
1.0,0,1
0.998046875,0,1
1.0,0,1
0.998046875,0,1
0.998046875,0,1
1.0,0,1
0.998046875,0,1
1.0,0,1
1.0,0,1
1.0,0,1
0.998046875,0,1
1.0,0,1
0.998046875,0,1
0.99609375,0,1
1.0,0,1
0.998046875,0,1
0.998046875,0,1
1.0,0,1
0.998046875,0,1
1.0,0,1
0.998046875,0,1
0.998046875,0,1
0.998046875,0,1
1.0,0,1
1.0,0,1
0.998046875,0,1
0.998046875,0,1
0.998046875,0,1
0.9487179487179487,1,1
1.0,0,1
0.998046875,0,1
0.998046875,0,1
1.0,0,1
0.998046875,0,1
1.0,0,1
1.0,0,1
0.994140625,0,1
0.998046875,0,1
0.998046875,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
0.9921875,0,1
0.998046875,0,1
0.998046875,0,1
0.998046875,0,1
0.998046875,0,1
0.998046875,0,1
1.0,0,1
0.998046875,0,1
1.0,0,1
0.998046875,0,1
0.994140625,0,1
1.0,0,1
0.9952380952380953,0,1
0.998046875,0,1
1.0,0,1
0.994140625,0,1
0.998046875,0,1
0.998046875,0,1
1.0,0,1
1.0,0,1
1.0,0,1
0.998046875,0,1
0.99609375,0,1
0.998046875,0,1
0.998046875,0,1
1.0,0,1
0.998046875,0,1
0.998046875,0,1
0.9952380952380953,0,1
1.0,0,1
0.998046875,0,1
0.998046875,0,1
0.998046875,0,1
0.998046875,0,1
0.998046875,0,1
0.998046875,0,1
1.0,0,1
0.998046875,0,1
0.998046875,0,1
0.9921875,0,1
0.998046875,0,1
0.99609375,0,1
1.0,0,1
1.0,0,1
0.998046875,0,1
0.998046875,0,1
1.0,0,1
0.998046875,0,1
1.0,0,1
1.0,0,1
0.9975429975429976,0,1
0.998046875,0,1
1.0,0,1
0.998046875,0,1
1.0,0,1
1.0,0,1
0.998046875,0,1
0.998046875,0,1
1.0,0,1
1.0,0,1
0.998046875,0,1
1.0,0,1
0.998046875,0,1
0.998046875,0,1
0.99609375,0,1
0.998046875,0,1
0.998046875,0,1
1.0,0,1
1.0,0,1
0.998046875,0,1
0.998046875,0,1
0.998046875,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
0.9975429975429976,0,1
0.998046875,0,1
0.998046875,0,1
1.0,0,1
1.0,0,1
0.9975429975429976,0,1
0.998046875,0,1
0.998046875,0,1
0.998046875,0,1
0.998046875,0,1
0.998046875,0,1
0.998046875,0,1
0.998046875,0,1
0.8571428571428571,1,1
0.998046875,0,1
0.998046875,0,1
0.998046875,0,1
0.994140625,0,1
1.0,0,1
0.998046875,0,1
0.998046875,0,1
0.998046875,0,1
1.0,0,1
0.998046875,0,1
0.8571428571428571,1,1
0.998046875,0,1
0.994140625,0,1
1.0,0,1
0.998046875,0,1
1.0,0,1
0.998046875,0,1
1.0,0,1
0.998046875,0,1
0.998046875,0,1
0.998046875,0,1
0.99609375,0,1
0.998046875,0,1
0.998046875,0,1
0.998046875,0,1
0.998046875,0,1
0.998046875,0,1
0.994140625,0,1
0.998046875,0,1
0.998046875,0,1
0.998046875,0,1
0.998046875,0,1
0.998046875,0,1
0.998046875,0,1
1.0,0,1
1.0,0,1
0.998046875,0,1
0.994140625,0,1
0.998046875,0,1
1.0,0,1
0.998046875,0,1
0.998046875,0,1
0.998046875,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
0.998046875,0,1
0.998046875,0,1
0.998046875,0,1
0.998046875,0,1
0.998046875,0,1
0.998046875,0,1
0.998046875,0,1
0.99609375,0,1
0.998046875,0,1
1.0,0,1
0.998046875,0,1
1.0,0,1
0.998046875,0,1
0.99609375,0,1
0.998046875,0,1
0.998046875,0,1
0.998046875,0,1
0.994140625,0,1
0.998046875,0,1
0.998046875,0,1
0.998046875,0,1
1.0,0,1
1.0,0,1
0.998046875,0,1
1.0,0,1
0.998046875,0,1
0.998046875,0,1
0.998046875,0,1
0.998046875,0,1
1.0,0,1
1.0,0,1
0.998046875,0,1
0.99609375,0,1
0.998046875,0,1
0.998046875,0,1
0.998046875,0,1
0.998046875,0,1
0.998046875,0,1
1.0,0,1
0.998046875,0,1
1.0,0,1
0.9921875,0,1
1.0,0,1
0.998046875,0,1
0.998046875,0,1
0.994140625,0,1
0.998046875,0,1
0.9952380952380953,0,1
1.0,0,1
1.0,0,1
0.998046875,0,1
0.998046875,0,1
0.998046875,0,1
0.998046875,0,1
1.0,0,1
0.9975429975429976,0,1
0.99609375,0,1
0.99609375,0,1
0.998046875,0,1
1.0,0,1
0.998046875,0,1
0.998046875,0,1
1.0,0,1
1.0,0,1
0.99609375,0,1
1.0,0,1
1.0,0,1
0.998046875,0,1
0.998046875,0,1
0.998046875,0,1
1.0,0,1
0.9921875,0,1
0.9952380952380953,0,1
0.998046875,0,1
1.0,0,1
0.9952380952380953,0,1
0.998046875,1,1
0.998046875,0,1
0.9975429975429976,0,1
0.99609375,0,1
0.99609375,0,1
0.998046875,0,1
1.0,0,1
1.0,0,1
1.0,0,1
0.9975429975429976,0,1
1.0,0,1
0.998046875,0,1
0.990234375,0,1
0.998046875,0,1
1.0,0,1
0.998046875,0,1
0.994140625,0,1
0.998046875,0,1
0.994140625,0,1
0.998046875,0,1
1.0,0,1
0.998046875,0,1
1.0,0,1
0.998046875,0,1
1.0,0,1
0.9921875,0,1
0.998046875,0,1
0.994140625,0,1
0.998046875,0,1
1.0,0,1
0.994140625,0,1
0.998046875,0,1
1.0,0,1
1.0,0,1
1.0,0,1
0.994140625,0,1
0.994140625,0,1
1.0,0,1
0.998046875,0,1
0.998046875,0,1
0.998046875,0,1
0.998046875,0,1
1.0,0,1
0.998046875,0,1
0.998046875,0,1
0.99609375,0,1
1.0,0,1
0.998046875,0,1
0.998046875,0,1
1.0,0,1
1.0,0,1
0.99609375,0,1
1.0,0,1
0.998046875,0,1
0.998046875,0,1
0.8727272727272727,1,1
1.0,0,1
0.998046875,0,1
0.998046875,0,1
0.998046875,0,1
0.99609375,0,1
0.998046875,0,1
0.998046875,0,1
0.998046875,0,1
1.0,0,1
0.998046875,0,1
1.0,0,1
1.0,0,1
0.9952380952380953,0,1
1.0,0,1
0.994140625,0,1
1.0,0,1
1.0,0,1
0.998046875,0,1
1.0,0,1
1.0,0,1
0.998046875,0,1
0.998046875,0,1
0.990234375,0,1
0.998046875,0,1
0.998046875,0,1
0.998046875,0,1
1.0,0,1
0.998046875,0,1
0.998046875,0,1
1.0,0,1
0.998046875,0,1
1.0,0,1
1.0,0,1
0.998046875,0,1
0.990234375,1,1
0.998046875,0,1
0.998046875,0,1
0.998046875,0,1
0.99609375,0,1
1.0,0,1
0.998046875,0,1
1.0,0,1
1.0,0,1
0.998046875,0,1
0.998046875,0,1
0.998046875,0,1
0.998046875,0,1
0.998046875,0,1
0.99609375,0,1
1.0,0,1
0.998046875,0,1
0.998046875,0,1
0.998046875,0,1
0.998046875,0,1
0.998046875,0,1
0.998046875,0,1
1.0,0,1
1.0,0,1
0.998046875,0,1
0.998046875,0,1
0.998046875,0,1
0.998046875,0,1
0.99609375,0,1
0.998046875,0,1
0.994140625,0,1
0.998046875,0,1
0.9921875,0,1
0.998046875,0,1
0.998046875,0,1
0.998046875,0,1
0.998046875,0,1
0.998046875,0,1
1.0,0,1
0.998046875,0,1
1.0,0,1
1.0,0,1
0.998046875,0,1
1.0,0,1
0.998046875,0,1
0.998046875,0,1
1.0,0,1
1.0,0,1
0.99609375,0,1
1.0,0,1
1.0,0,1
1.0,0,2
1.0,0,2
0.9921875,0,2
1.0,0,2
1.0,0,2
0.99609375,1,2
1.0,0,2
0.998046875,0,2
0.998046875,0,2
1.0,0,2
1.0,0,2
1.0,0,2
1.0,0,2
1.0,0,2
0.8571428571428571,1,2
0.998046875,0,2
1.0,0,2
0.99609375,0,2
0.998046875,0,2
0.9975429975429976,0,2
0.998046875,0,2
0.9928571428571429,0,2
1.0,0,2
0.998046875,0,2
1.0,0,2
1.0,0,2
0.998046875,0,2
0.998046875,0,2
0.998046875,0,2
0.998046875,0,2
0.9975429975429976,0,2
1.0,0,2
1.0,0,2
0.99609375,0,2
1.0,0,2
1.0,0,2
0.9921875,0,2
1.0,0,2
0.994140625,0,2
0.998046875,0,2
1.0,0,2
0.998046875,0,2
0.998046875,0,2
0.998046875,0,2
1.0,0,2
0.998046875,0,2
0.99609375,0,2
1.0,0,2
0.998046875,0,2
0.998046875,0,2
0.998046875,0,2
1.0,0,2
1.0,0,2
1.0,0,2
0.998046875,0,2
0.99609375,0,2
1.0,0,2
1.0,0,2
0.998046875,0,2
0.99609375,0,2
1.0,0,2
1.0,0,2
0.98828125,1,2
0.99609375,0,2
0.998046875,0,2
0.9975429975429976,0,2
0.998046875,0,2
0.99609375,0,2
1.0,0,2
0.99609375,0,2
1.0,1,2
1.0,0,2
0.9921875,1,2
0.99609375,0,2
1.0,0,2
1.0,0,2
0.998046875,0,2
0.998046875,0,2
0.9975429975429976,0,2
1.0,0,2
0.998046875,0,2
1.0,0,2
0.998046875,0,2
1.0,0,2
1.0,0,2
0.998046875,0,2
0.998046875,0,2
0.998046875,0,2
0.9975429975429976,0,2
0.9975429975429976,0,2
0.98828125,0,2
0.998046875,0,2
0.998046875,0,2
1.0,0,2
0.99609375,0,2
1.0,0,2
0.998046875,0,2
0.998046875,0,2
0.998046875,0,2
0.994140625,0,2
0.9975429975429976,0,2
1.0,0,2
1.0,0,2
1.0,0,2
0.99609375,0,2
1.0,0,2
1.0,0,2
0.994140625,0,2
1.0,0,2
0.998046875,0,2
1.0,0,2
0.990234375,0,2
1.0,0,2
0.998046875,0,2
0.9975429975429976,0,2
1.0,0,2
1.0,0,2
0.9487179487179487,1,2
0.994140625,0,2
1.0,0,2
0.998046875,0,2
0.994140625,0,2
0.998046875,0,2
1.0,0,2
0.998046875,0,2
0.998046875,0,2
0.9975062344139651,0,2
1.0,0,2
0.998046875,0,2
0.998046875,0,2
1.0,0,2
0.99609375,0,2
0.9921875,0,2
1.0,0,2
0.99609375,0,2
0.998046875,0,2
0.998046875,1,2
0.998046875,0,2
0.998046875,0,2
0.998046875,0,2
0.99609375,0,2
0.998046875,0,2
1.0,0,2
0.998046875,0,2
0.998046875,0,2
0.998046875,0,2
0.998046875,0,2
0.998046875,0,2
1.0,0,2
0.9975429975429976,0,2
0.998046875,0,2
0.990234375,0,2
1.0,0,2
1.0,0,2
0.998046875,0,2
1.0,0,2
0.998046875,0,2
0.998046875,0,2
1.0,0,2
0.998046875,0,2
1.0,0,2
0.998046875,0,2
1.0,0,2
0.994140625,0,2
0.998046875,0,2
1.0,0,2
0.990234375,0,2
1.0,0,2
0.998046875,0,2
1.0,0,2
1.0,0,2
0.994140625,0,2
0.998046875,0,2
1.0,0,2
1.0,1,2
1.0,0,2
0.998046875,0,2
0.99609375,0,2
1.0,0,2
0.9921875,0,2
0.994140625,0,2
1.0,0,2
0.998046875,0,2
0.9975429975429976,0,2
0.99609375,0,2
1.0,0,2
0.998046875,0,2
1.0,0,2
1.0,0,2
0.998046875,0,2
1.0,0,2
1.0,0,2
1.0,0,2
0.9975429975429976,0,2
0.9921875,0,2
0.998046875,0,2
1.0,0,2
0.9921875,0,2
0.994140625,0,2
0.99609375,0,2
1.0,0,2
1.0,0,2
0.998046875,0,2
1.0,0,2
1.0,0,2
0.998046875,0,2
0.998046875,0,2
0.9975429975429976,0,2
0.994140625,0,2
0.998046875,0,2
0.998046875,0,2
0.9568965517241379,1,2
1.0,1,2
0.998046875,0,2
1.0,0,2
1.0,0,2
1.0,0,2
0.998046875,0,2
0.994140625,0,2
0.994140625,0,2
1.0,0,2
0.994140625,0,2
1.0,0,2
1.0,0,2
0.998046875,0,2
1.0,0,2
0.994140625,0,2
0.998046875,0,2
1.0,0,2
0.998046875,0,2
0.9975429975429976,0,2
1.0,0,2
0.998046875,0,2
1.0,0,2
1.0,0,2
0.99609375,0,2
1.0,0,2
0.998046875,0,2
1.0,0,2
0.998046875,0,2
1.0,0,2
1.0,0,2
1.0,0,2
1.0,0,2
1.0,0,2
1.0,0,2
0.99609375,0,2
1.0,0,2
0.9975429975429976,0,2
1.0,0,2
1.0,0,2
1.0,0,2
0.99609375,1,2
0.9975429975429976,0,2
0.998046875,0,2
0.9975429975429976,0,2
1.0,0,2
1.0,0,2
0.9975429975429976,0,2
0.998046875,0,2
0.998046875,0,2
0.9921875,0,2
0.998046875,0,2
0.998046875,0,2
0.998046875,0,2
1.0,0,2
0.998046875,0,2
0.998046875,0,2
0.998046875,0,2
1.0,0,2
1.0,0,2
0.998046875,0,2
0.994140625,0,2
1.0,0,2
0.998046875,0,2
0.998046875,0,2
1.0,0,2
1.0,0,2
0.9975429975429976,0,2
0.9975429975429976,0,2
0.998046875,0,2
0.998046875,0,2
1.0,0,2
0.998046875,0,2
1.0,0,2
0.994140625,0,2
0.998046875,0,2
1.0,0,2
0.9975429975429976,0,2
0.990234375,0,2
0.998046875,0,2
0.998046875,0,2
0.998046875,0,2
1.0,0,2
1.0,0,2
0.98828125,1,2
1.0,0,2
0.9975062344139651,0,2
0.998046875,0,2
1.0,0,2
1.0,0,2
0.9975429975429976,0,2
0.998046875,0,2
0.998046875,0,2
0.9975429975429976,0,2
0.99609375,0,2
0.99609375,0,2
0.998046875,0,2
0.9975429975429976,0,2
0.998046875,0,2
0.9975429975429976,0,2
0.9921875,0,2
0.998046875,0,2
0.998046875,0,2
1.0,0,2
0.998046875,0,2
1.0,0,2
0.9401709401709402,1,2
1.0,0,2
0.998046875,0,2
1.0,0,2
0.9975429975429976,0,2
1.0,0,2
0.998046875,0,2
0.998046875,0,2
0.998046875,0,2
0.998046875,0,2
0.998046875,0,2
1.0,0,2
0.998046875,0,2
0.9921875,0,2
0.994140625,0,2
0.9928571428571429,0,2
0.998046875,0,2
0.994140625,0,2
0.998046875,0,2
0.8545454545454545,1,2
0.99609375,1,2
0.998046875,1,2
1.0,0,2
1.0,0,2
1.0,0,2
0.9975429975429976,0,2
1.0,0,2
0.9975429975429976,0,2
1.0,0,2
1.0,0,2
1.0,0,2
0.99609375,0,2
1.0,0,2
0.99609375,0,2
1.0,0,2
0.9975429975429976,0,2
1.0,0,2
0.998046875,0,2
1.0,0,2
0.9921875,0,2
0.998046875,0,2
1.0,0,2
0.998046875,0,2
1.0,0,2
1.0,0,2
0.99609375,0,2
0.998046875,0,2
0.99609375,0,2
0.8571428571428571,1,2
0.998046875,0,2
0.99609375,0,2
0.998046875,0,2
0.998046875,0,2
1.0,0,2
0.9401709401709402,1,2
0.99609375,0,2
0.998046875,0,2
0.998046875,0,2
1.0,0,2
1.0,0,2
1.0,0,2
0.998046875,0,2
1.0,0,2
0.99609375,0,2
1.0,0,2
1.0,0,2
1.0,0,2
1.0,0,2
0.998046875,0,2
0.9921875,0,2
1.0,0,2
1.0,0,2
0.99609375,0,2
1.0,0,2
1.0,0,2
0.998046875,0,2
0.998046875,0,2
1.0,0,2
0.8392857142857143,1,2
1.0,0,2
0.998046875,0,2
1.0,0,2
0.998046875,0,2
0.998046875,0,2
0.998046875,0,2
0.99609375,0,2
1.0,0,2
0.998046875,0,2
0.998046875,0,2
0.9975429975429976,0,2
1.0,0,2
0.998046875,0,2
0.9975429975429976,0,2
1.0,0,2
1.0,0,2
0.99609375,0,2
0.998046875,0,2
1.0,0,2
0.99609375,0,2
0.99609375,0,2
1.0,0,2
0.99609375,0,2
1.0,0,2
0.99609375,0,2
0.9921875,0,2
0.998046875,0,2
1.0,0,2
1.0,0,2
1.0,0,2
0.9921875,0,2
0.998046875,0,2
0.998046875,0,2
0.998046875,0,2
0.998046875,0,2
0.9975429975429976,0,2
0.998046875,0,2
1.0,0,2
0.998046875,0,2
0.998046875,0,2
0.998046875,1,2
1.0,0,2
0.998046875,0,2
0.998046875,0,2
0.994140625,0,2
1.0,0,2
1.0,0,2
1.0,0,2
0.998046875,0,2
0.998046875,0,2
0.998046875,0,2
0.994140625,0,2
1.0,0,2
1.0,0,2
0.998046875,0,2
0.998046875,0,2
1.0,0,2
0.998046875,0,2
0.998046875,0,2
0.9975429975429976,0,2
1.0,0,2
0.99609375,0,2
1.0,0,2
0.998046875,0,2
0.998046875,0,2
0.986328125,1,2
0.998046875,0,2
0.998046875,0,2
1.0,0,2
1.0,0,2
0.998046875,0,2
0.998046875,0,2
1.0,0,2
1.0,0,2
1.0,0,2
0.998046875,0,2
1.0,0,2
0.998046875,0,2
0.998046875,0,2
