accuracy,label
1.0,0
0.9982142857142857,0
0.9982142857142857,0
1.0,0
0.9982142857142857,0
1.0,0
1.0,0
0.9984447900466563,0
1.0,0
1.0,0
0.9976190476190476,0
1.0,0
0.9975369458128078,0
1.0,0
1.0,0
0.9982142857142857,0
1.0,0
1.0,0
0.9982142857142857,0
1.0,0
0.9982142857142857,0
1.0,0
0.9982142857142857,0
0.9982142857142857,0
0.9982142857142857,0
1.0,0
0.9982517482517482,0
0.9982142857142857,0
0.9982142857142857,0
1.0,0
1.0,0
0.9982142857142857,0
0.9982142857142857,0
0.9982547993019197,0
1.0,0
1.0,0
0.9975429975429976,0
0.9982142857142857,0
0.9976190476190476,0
0.9986130374479889,0
1.0,0
1.0,0
0.9982517482517482,0
0.9975429975429976,0
0.9982142857142857,0
1.0,0
1.0,0
0.9975429975429976,0
0.9914089347079038,1
1.0,0
0.9986149584487535,0
1.0,0
0.998211091234347,0
1.0,0
1.0,0
1.0,0
0.9821428571428571,1
0.9982142857142857,0
0.9982142857142857,0
1.0,0
0.9975429975429976,0
0.9982142857142857,0
1.0,0
0.9982142857142857,0
1.0,0
0.9982142857142857,0
0.9982142857142857,0
0.9984779299847792,0
1.0,0
0.9984,1
1.0,0
0.9975429975429976,0
1.0,0
1.0,0
1.0,0
0.9975429975429976,0
1.0,0
1.0,0
1.0,0
1.0,0
0.9982142857142857,0
0.998211091234347,0
0.9975429975429976,0
0.9982142857142857,0
1.0,0
0.9982142857142857,0
1.0,0
0.9982142857142857,0
1.0,0
1.0,0
1.0,0
0.9975429975429976,0
0.9982142857142857,0
0.9981949458483754,0
0.9975429975429976,0
0.9982142857142857,0
1.0,0
1.0,0
1.0,0
1.0,0
0.9982142857142857,0
0.9982142857142857,0
1.0,0
1.0,0
1.0,0
0.9975429975429976,0
0.998639455782313,0
0.9982142857142857,0
0.998211091234347,0
0.9982142857142857,0
1.0,0
0.9982142857142857,0
0.9982142857142857,0
1.0,0
1.0,0
0.9984399375975039,0
0.9982142857142857,0
1.0,0
0.9982142857142857,0
1.0,0
1.0,0
0.9982142857142857,0
1.0,0
0.9975429975429976,0
0.9982758620689656,0
1.0,0
0.9982142857142857,0
1.0,0
1.0,0
0.9982142857142857,0
1.0,0
1.0,0
0.9982142857142857,0
0.9982142857142857,0
1.0,0
0.9982142857142857,0
1.0,0
1.0,0
0.9982142857142857,0
1.0,0
1.0,0
0.9984779299847792,0
1.0,0
0.9982547993019197,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
0.9982758620689656,0
0.9984399375975039,0
0.9984472049689441,0
0.998211091234347,0
0.9975429975429976,0
0.9984447900466563,0
1.0,0
1.0,0
1.0,0
0.998211091234347,0
0.9982142857142857,0
0.9984709480122325,0
0.9975429975429976,0
1.0,0
0.9982142857142857,0
0.9985358711566618,0
1.0,0
0.9976190476190476,0
0.9982142857142857,0
1.0,0
1.0,0
0.9982142857142857,0
0.9982142857142857,0
1.0,0
0.9982142857142857,0
0.998211091234347,0
0.9982142857142857,0
0.9982142857142857,0
1.0,0
1.0,0
1.0,0
1.0,0
0.9975,0
1.0,0
0.9982142857142857,0
0.998211091234347,0
1.0,0
0.9975429975429976,0
1.0,0
1.0,0
0.9982142857142857,0
1.0,0
0.9982142857142857,0
1.0,0
0.9988674971687429,0
1.0,0
0.9976190476190476,0
1.0,0
0.9982142857142857,0
0.9982142857142857,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
0.9873417721518988,1
1.0,0
1.0,0
0.9982142857142857,0
1.0,0
0.9984939759036144,0
0.9932975871313673,1
1.0,0
1.0,0
1.0,0
0.9975429975429976,0
0.998589562764457,0
0.9975429975429976,0
1.0,0
0.9982142857142857,0
1.0,0
1.0,0
0.9984779299847792,0
1.0,0
1.0,0
0.9982142857142857,0
0.9982142857142857,0
0.9982142857142857,0
1.0,0
0.998211091234347,0
0.9975429975429976,0
1.0,0
1.0,0
0.998211091234347,0
1.0,0
1.0,0
0.998639455782313,0
0.9982547993019197,0
0.9984399375975039,0
1.0,0
0.9984939759036144,0
1.0,0
1.0,0
0.9982142857142857,0
0.9982142857142857,0
1.0,0
1.0,0
1.0,0
1.0,0
0.998211091234347,0
1.0,0
0.9986149584487535,0
0.9914089347079038,1
1.0,0
0.9982142857142857,0
1.0,0
1.0,0
1.0,0
1.0,0
0.9982142857142857,0
0.998211091234347,0
1.0,0
1.0,0
1.0,0
0.9982142857142857,0
0.9947643979057592,0
0.9982142857142857,0
0.9986149584487535,0
1.0,0
1.0,0
0.9975429975429976,0
0.998211091234347,0
1.0,0
1.0,0
1.0,0
1.0,0
0.9982142857142857,0
1.0,0
0.9975429975429976,0
1.0,0
1.0,0
0.9981949458483754,0
0.9975429975429976,0
1.0,0
0.9982142857142857,0
0.9982142857142857,0
1.0,0
1.0,0
1.0,0
0.9975429975429976,0
0.9975429975429976,0
1.0,0
1.0,0
0.9982142857142857,0
0.9975369458128078,0
0.9982142857142857,0
1.0,0
1.0,0
1.0,0
0.9982142857142857,0
1.0,0
1.0,0
1.0,0
0.9975429975429976,0
1.0,0
0.998211091234347,0
1.0,0
0.9975369458128078,0
1.0,0
1.0,0
0.9975429975429976,0
0.9984779299847792,0
0.9975429975429976,0
0.9984779299847792,0
0.9927461139896373,1
0.9982142857142857,0
1.0,0
1.0,0
0.9982142857142857,0
1.0,0
0.9982142857142857,0
0.9982142857142857,0
1.0,0
1.0,0
0.9975429975429976,0
0.9982142857142857,0
1.0,0
0.998211091234347,0
0.9988674971687429,0
1.0,0
0.9975429975429976,0
0.9975429975429976,0
0.9982547993019197,0
1.0,0
0.9986149584487535,0
1.0,0
0.9982142857142857,0
0.9975429975429976,0
0.9986149584487535,0
1.0,0
0.9982142857142857,0
1.0,0
0.9975429975429976,0
0.9975429975429976,0
1.0,0
1.0,0
1.0,0
0.9982547993019197,0
1.0,0
1.0,0
0.9982142857142857,0
0.9975429975429976,0
0.9976190476190476,0
1.0,0
0.9982142857142857,0
0.9982142857142857,0
1.0,0
0.9982547993019197,0
1.0,0
0.9975429975429976,0
1.0,0
0.9982142857142857,0
0.9982142857142857,0
0.9982142857142857,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
0.9897084048027445,1
1.0,0
0.9230769230769231,1
1.0,0
0.9975429975429976,0
0.9982142857142857,0
1.0,0
0.9982142857142857,0
1.0,0
1.0,0
0.9982935153583617,0
1.0,0
0.9981916817359855,0
1.0,0
1.0,0
1.0,0
0.9975429975429976,0
0.9984447900466563,0
0.9900990099009901,0
1.0,0
0.9982142857142857,0
1.0,0
1.0,0
1.0,0
0.9982142857142857,0
0.9982142857142857,0
1.0,0
0.9982142857142857,0
1.0,0
0.9975429975429976,0
0.9895052473763118,1
0.9975369458128078,0
0.9982142857142857,0
1.0,0
0.9984447900466563,0
1.0,0
0.9982142857142857,0
0.998211091234347,0
1.0,0
1.0,0
1.0,0
1.0,0
0.9982142857142857,0
0.9982142857142857,0
0.9821428571428571,1
1.0,0
1.0,0
0.9986130374479889,0
0.9975369458128078,0
0.9975429975429976,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
0.9975429975429976,0
0.9982142857142857,0
1.0,0
1.0,0
0.9983136593591906,0
1.0,0
0.9984779299847792,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
0.9975429975429976,0
1.0,0
0.9982142857142857,0
1.0,0
0.9986149584487535,0
0.9984472049689441,0
1.0,0
1.0,0
0.9982142857142857,0
0.9982142857142857,0
0.998211091234347,0
0.9986631016042781,0
1.0,0
0.9982142857142857,0
1.0,0
0.9975429975429976,0
1.0,0
0.9984472049689441,0
1.0,0
0.9975429975429976,0
0.9975429975429976,0
0.998211091234347,0
0.9982142857142857,0
1.0,0
0.9975429975429976,0
0.9975429975429976,0
0.9981949458483754,0
0.9982142857142857,0
1.0,0
1.0,0
0.9982142857142857,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
0.9975429975429976,0
0.9984779299847792,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
0.9975429975429976,0
1.0,0
1.0,0
1.0,0
0.9982142857142857,0
0.9982142857142857,0
0.9976190476190476,0
0.9975369458128078,0
0.9982142857142857,0
1.0,0
0.9982142857142857,0
1.0,0
1.0,0
0.9982142857142857,0
0.9932975871313673,1
0.9982142857142857,0
0.9986149584487535,0
1.0,0
1.0,0
0.9920844327176781,1
0.9982142857142857,0
1.0,0
0.9984779299847792,0
1.0,0
1.0,0
0.9982142857142857,0
1.0,0
0.9982142857142857,0
0.9982142857142857,0
1.0,0
1.0,0
0.9940828402366864,1
0.9316239316239316,1
1.0,0
1.0,0
0.9975429975429976,0
0.9982142857142857,0
1.0,0
0.9975429975429976,0
1.0,0
1.0,0
0.9982142857142857,0
0.9975429975429976,0
1.0,0
0.9982142857142857,0
0.9981949458483754,0
0.9982142857142857,0
1.0,0
0.9982142857142857,0
1.0,0
1.0,0
0.9914236706689536,1
1.0,0
0.9982142857142857,0
1.0,0
1.0,0
1.0,0
0.9982142857142857,0
0.9982547993019197,0
0.9982142857142857,0
1.0,0
0.9982142857142857,0
1.0,0
0.9982142857142857,0
0.9975429975429976,0
1.0,0
1.0,0
0.998211091234347,0
1.0,0
1.0,0
0.9859154929577465,1
1.0,0
0.998211091234347,0
0.9982142857142857,0
0.9982142857142857,0
0.9975429975429976,0
0.9982142857142857,0
0.9985632183908046,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
0.9975429975429976,0
1.0,0
0.9984756097560976,0
0.9982142857142857,0
1.0,0
1.0,0
0.9982142857142857,0
0.9985754985754985,0
0.998639455782313,0
0.9982142857142857,0
1.0,0
0.998211091234347,0
1.0,0
1.0,0
1.0,0
1.0,0
0.9982142857142857,0
0.9984779299847792,0
1.0,0
1.0,0
0.9981949458483754,0
1.0,0
0.9982142857142857,0
0.998211091234347,0
0.9982142857142857,0
0.9975429975429976,0
1.0,0
1.0,0
0.9975429975429976,0
0.9982142857142857,0
1.0,0
1.0,0
1.0,0
1.0,0
0.9982142857142857,0
1.0,0
1.0,0
1.0,0
0.9982142857142857,0
0.9982142857142857,0
0.9984399375975039,0
0.998533724340176,0
0.9982142857142857,0
0.9976190476190476,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
0.9982142857142857,0
0.9984779299847792,0
1.0,0
0.9975429975429976,0
0.9982142857142857,0
0.9986149584487535,0
0.9984447900466563,0
0.9982935153583617,0
0.998211091234347,0
0.9987531172069826,0
1.0,0
1.0,0
1.0,0
0.9818181818181818,1
0.998211091234347,0
0.9985358711566618,0
0.9975429975429976,0
1.0,0
1.0,0
0.9982142857142857,0
0.9975429975429976,0
0.998211091234347,0
0.9982142857142857,0
1.0,0
1.0,0
0.9982142857142857,0
1.0,0
0.9982142857142857,0
1.0,0
0.998211091234347,0
0.9985228951255539,0
1.0,0
0.9982142857142857,0
1.0,0
1.0,0
0.9975429975429976,0
0.9975429975429976,0
0.9975369458128078,0
1.0,0
1.0,0
0.998211091234347,0
0.9975429975429976,0
1.0,0
0.9982142857142857,0
0.9914089347079038,1
1.0,0
0.9984472049689441,0
1.0,0
1.0,0
0.9396551724137931,1
0.9982142857142857,0
0.9984779299847792,0
0.9975429975429976,0
0.9818181818181818,1
0.9986149584487535,0
1.0,0
1.0,0
0.9975429975429976,0
1.0,0
0.9975429975429976,0
1.0,0
1.0,0
1.0,0
0.9982142857142857,0
0.9818181818181818,1
1.0,0
0.9982142857142857,0
1.0,0
0.9982142857142857,0
0.9982142857142857,0
0.9975429975429976,0
1.0,0
0.9982142857142857,0
1.0,0
1.0,0
1.0,0
0.9976190476190476,0
0.9982142857142857,0
0.9982142857142857,0
0.998211091234347,0
0.9982142857142857,0
0.9984399375975039,0
0.9975429975429976,0
0.9982142857142857,0
1.0,0
1.0,0
0.998211091234347,0
1.0,0
0.9984709480122325,0
0.9982142857142857,0
0.9975429975429976,0
1.0,0
0.9982142857142857,0
1.0,0
0.9982547993019197,0
0.9982142857142857,0
1.0,0
0.9975429975429976,0
0.9230769230769231,1
1.0,0
0.9897084048027445,1
0.9982142857142857,0
0.9982142857142857,0
1.0,0
1.0,0
0.9818181818181818,1
1.0,0
0.998211091234347,0
0.9984472049689441,0
0.9975429975429976,0
0.9975429975429976,0
1.0,0
0.9984871406959153,1
0.9821428571428571,1
0.9975429975429976,0
0.9982142857142857,0
1.0,0
0.9984779299847792,0
0.9986013986013986,0
0.9982142857142857,0
1.0,0
1.0,0
1.0,0
0.9982142857142857,0
0.9982363315696648,0
0.9975369458128078,0
1.0,0
1.0,0
1.0,0
1.0,0
0.9982142857142857,0
0.9982142857142857,0
0.998211091234347,0
0.9982142857142857,0
1.0,0
1.0,0
1.0,0
0.9982142857142857,0
1.0,0
1.0,0
0.9975429975429976,0
1.0,0
0.9985358711566618,0
0.9982142857142857,0
0.9975429975429976,0
0.9975429975429976,0
1.0,0
0.9984472049689441,0
0.9975429975429976,0
0.9985358711566618,0
1.0,0
0.9975369458128078,0
1.0,0
0.9982142857142857,0
0.9985358711566618,0
1.0,0
1.0,0
1.0,0
0.9982142857142857,0
0.9981949458483754,0
1.0,0
0.9982142857142857,0
0.9988674971687429,0
0.9975429975429976,0
0.9982142857142857,0
0.998639455782313,0
0.9982142857142857,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
0.998211091234347,0
1.0,0
1.0,0
1.0,0
0.9975429975429976,0
1.0,0
0.9975429975429976,0
0.9982142857142857,0
0.9982142857142857,0
1.0,0
0.9982142857142857,0
1.0,0
1.0,0
1.0,0
0.998211091234347,0
1.0,0
0.9982142857142857,0
0.9984472049689441,0
0.9982142857142857,0
0.9975429975429976,0
0.9982142857142857,0
0.9975429975429976,0
1.0,0
1.0,0
0.998211091234347,0
1.0,0
1.0,0
0.9981949458483754,0
1.0,0
0.9982142857142857,0
1.0,0
1.0,0
0.9984779299847792,0
1.0,0
1.0,0
1.0,0
1.0,0
0.9975429975429976,0
1.0,0
0.9975429975429976,0
0.998211091234347,0
1.0,0
0.9975429975429976,0
0.9897084048027445,1
0.9897084048027445,1
0.9982142857142857,0
0.9982142857142857,0
1.0,0
0.998211091234347,0
0.9982142857142857,0
1.0,0
1.0,0
1.0,0
0.9976133651551312,0
1.0,0
1.0,0
0.9982142857142857,0
1.0,0
0.9982142857142857,0
0.9986149584487535,0
1.0,0
1.0,0
0.9975429975429976,0
0.9975369458128078,0
0.9982142857142857,0
1.0,0
0.9975429975429976,0
0.9982142857142857,0
0.9975429975429976,0
1.0,0
1.0,0
0.9975429975429976,0
0.9975429975429976,0
1.0,0
1.0,0
0.998272884283247,0
0.998211091234347,0
1.0,0
1.0,0
1.0,0
0.998211091234347,0
0.9982142857142857,0
0.9982547993019197,0
0.9984472049689441,0
0.9982142857142857,0
0.9982142857142857,0
0.9982142857142857,0
0.9982142857142857,0
0.9975429975429976,0
1.0,0
1.0,0
0.9975429975429976,0
1.0,0
0.9981949458483754,0
1.0,0
0.9975429975429976,0
0.9982142857142857,0
1.0,0
0.9986149584487535,0
0.998211091234347,0
0.9981916817359855,0
0.9982142857142857,0
0.998211091234347,0
1.0,0
0.9982142857142857,0
1.0,0
1.0,0
1.0,0
1.0,0
0.9982142857142857,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
